cluster	Sheep_MAG	NHP	RUG	Uhgg	RGIG
clu_9781	0	0	0	1	0
clu_9782	0	0	0	1	0
clu_9783	0	0	0	1	0
clu_9784	0	0	0	1	0
clu_9785	0	0	0	1	0
clu_9786	0	0	0	0	1
clu_9787	0	0	1	0	0
clu_9788	0	0	0	0	1
clu_9789	0	0	0	0	1
clu_9790	1	0	0	0	1
clu_9791	1	0	0	0	1
clu_9792	1	0	0	0	0
clu_9793	0	0	0	1	0
clu_9794	0	0	0	1	0
clu_9795	0	0	0	1	0
clu_9796	0	0	0	0	1
clu_9797	0	0	0	0	1
clu_9798	0	0	0	0	1
clu_9799	0	0	0	0	1
clu_9800	1	0	0	0	0
clu_9801	0	0	1	1	0
clu_9802	0	0	0	1	0
clu_9803	1	0	0	0	0
clu_9804	0	0	0	1	0
clu_9805	0	0	0	1	0
clu_9806	0	0	0	1	0
clu_9807	0	0	0	1	0
clu_9808	0	0	0	1	0
clu_9809	0	0	0	1	0
clu_9810	0	0	0	1	0
clu_9811	0	0	0	1	0
clu_9812	0	0	0	0	1
clu_9813	0	0	0	0	1
clu_9814	0	0	0	0	1
clu_9815	0	0	1	0	0
clu_9816	0	0	0	0	1
clu_9817	0	0	0	0	1
clu_9818	0	0	1	0	0
clu_9819	0	0	0	0	1
clu_9820	0	0	0	0	1
clu_9821	0	0	0	1	0
clu_9822	0	0	1	0	0
clu_9823	0	0	0	0	1
clu_9824	0	0	0	0	1
clu_9825	0	0	1	0	0
clu_9826	0	0	0	1	0
clu_9827	0	0	0	1	0
clu_9828	0	0	0	0	1
clu_9829	0	0	0	0	1
clu_9830	1	1	0	1	0
clu_9831	0	0	0	1	0
clu_9832	0	0	0	1	0
clu_9833	0	0	0	1	0
clu_9834	0	0	0	1	0
clu_9835	0	0	0	1	0
clu_9836	0	0	0	1	0
clu_9837	0	0	0	0	1
clu_9838	0	0	0	0	1
clu_9839	0	0	0	0	1
clu_9840	0	0	0	0	1
clu_9841	0	0	0	0	1
clu_9842	0	0	1	1	0
clu_9843	0	0	0	1	0
clu_9844	0	0	0	0	1
clu_9845	0	0	0	0	1
clu_9846	0	0	0	0	1
clu_9847	0	0	0	0	1
clu_9848	1	0	0	0	0
clu_9849	1	0	0	0	0
clu_9850	0	0	0	1	0
clu_9851	0	0	0	1	0
clu_9852	0	0	0	1	0
clu_9853	0	0	0	1	0
clu_9854	0	0	0	1	0
clu_9855	0	0	0	0	1
clu_9856	0	0	0	0	1
clu_9857	0	0	0	0	1
clu_9858	1	0	0	0	1
clu_9859	1	0	0	0	0
clu_9860	1	0	0	0	1
clu_9861	1	0	0	0	0
clu_9862	0	0	0	0	1
clu_9863	0	0	0	0	1
clu_9864	0	0	0	0	1
clu_9865	1	0	0	0	0
clu_9866	1	0	0	0	0
clu_9867	1	0	0	0	1
clu_9868	1	0	0	0	1
clu_9869	0	0	0	0	1
clu_9870	0	0	0	0	1
clu_9871	1	0	0	0	1
clu_9872	1	0	0	0	0
clu_9873	1	0	0	0	0
clu_9874	0	0	0	0	1
clu_9875	0	0	0	0	1
clu_9876	0	0	0	0	1
clu_9877	0	0	0	0	1
clu_9878	0	0	0	0	1
clu_9879	0	0	0	0	1
clu_9880	0	0	0	0	1
clu_9881	0	0	0	0	1
clu_9882	1	0	0	0	0
clu_9883	0	0	0	0	1
clu_9884	0	0	0	0	1
clu_9885	1	0	0	0	1
clu_9886	0	0	0	1	0
clu_9887	1	0	0	0	1
clu_9888	0	0	0	0	1
clu_9889	0	0	0	0	1
clu_9890	0	0	0	0	1
clu_9891	1	0	0	0	0
clu_9892	0	0	0	0	1
clu_9893	1	0	0	0	0
clu_9894	1	0	0	0	1
clu_9895	1	0	0	0	1
clu_9896	0	0	0	0	1
clu_9897	0	0	0	0	1
clu_9898	0	0	0	0	1
clu_9899	0	0	0	1	0
clu_9900	0	0	0	1	0
clu_9901	0	0	0	1	0
clu_9902	0	0	0	1	0
clu_9903	0	0	0	1	0
clu_9904	0	0	1	0	0
clu_9905	0	0	1	1	0
clu_9906	0	0	0	1	0
clu_9907	0	0	1	0	0
clu_9908	0	0	0	0	1
clu_9909	0	0	0	1	0
clu_9910	0	1	0	0	0
clu_9911	0	0	0	1	0
clu_9912	0	0	0	0	1
clu_9913	1	0	1	0	0
clu_9914	1	0	0	0	0
clu_9915	0	0	0	0	1
clu_9916	1	0	0	0	0
clu_9917	0	0	0	0	1
clu_9918	1	0	0	0	0
clu_9919	0	1	0	0	0
clu_9920	1	1	1	1	0
clu_9921	0	1	1	0	0
clu_9922	0	0	1	0	0
clu_9923	1	0	1	1	0
clu_9924	0	0	1	0	0
clu_9925	0	0	1	0	0
clu_9926	0	0	0	0	1
clu_9927	0	1	0	0	0
clu_9928	0	1	0	0	0
clu_9929	0	0	0	0	1
clu_9930	0	0	0	0	1
clu_9931	0	0	1	0	0
clu_9932	0	0	1	0	0
clu_9933	0	0	0	1	0
clu_9934	0	0	1	0	0
clu_9935	0	0	1	0	0
clu_9936	0	0	0	0	1
clu_9937	0	1	0	1	0
clu_9938	1	0	1	0	0
clu_9939	0	0	0	0	1
clu_9940	0	0	1	0	0
clu_9941	0	0	1	0	0
clu_9942	1	0	0	0	0
clu_9943	0	0	0	1	0
clu_9944	0	0	0	0	1
clu_9945	0	0	0	0	1
clu_9946	0	0	0	0	1
clu_9947	0	1	0	0	0
clu_9948	0	1	0	1	0
clu_9949	0	1	0	0	0
clu_9950	0	1	0	0	0
clu_9951	0	1	0	0	0
clu_9952	0	0	0	1	0
clu_9953	0	0	0	1	0
clu_9954	0	0	0	1	0
clu_9955	0	0	0	1	0
clu_9956	0	0	0	1	0
clu_9957	0	0	0	0	1
clu_9958	1	0	0	0	1
clu_9959	0	0	1	0	0
clu_9960	0	0	0	0	1
clu_9961	0	1	0	0	0
clu_9962	0	1	0	0	0
clu_9963	0	1	0	0	0
clu_9964	0	1	0	0	0
clu_9965	0	1	0	1	0
clu_9966	0	1	1	0	0
clu_9967	0	0	0	0	1
clu_9968	0	0	1	0	0
clu_9969	0	0	1	0	0
clu_9970	0	0	1	0	0
clu_9971	0	0	1	0	0
clu_9972	0	0	1	0	0
clu_9973	0	0	1	0	0
clu_9974	0	0	1	0	0
clu_9975	0	0	1	0	0
clu_9976	0	0	0	0	1
clu_9977	0	0	0	0	1
clu_9978	0	0	0	0	1
clu_9979	0	0	0	0	1
clu_9980	0	0	0	0	1
clu_9981	0	0	0	0	1
clu_9982	0	0	1	0	0
clu_9983	1	0	0	0	1
clu_9984	0	0	1	0	0
clu_9985	0	0	1	0	1
clu_9986	0	0	0	0	1
clu_9987	0	0	0	0	1
clu_9988	0	0	1	0	0
clu_9989	0	0	0	0	1
clu_9990	0	0	0	0	1
clu_9991	0	0	1	0	0
clu_9992	0	0	1	0	0
clu_9993	0	0	1	0	0
clu_9994	0	0	1	0	0
clu_9995	0	0	1	0	1
clu_9996	1	0	0	0	0
clu_9997	0	0	1	0	0
clu_9998	0	0	0	0	1
clu_9999	0	0	0	0	1
clu_10000	0	0	0	0	1
clu_10001	0	0	0	0	1
clu_10002	0	0	0	0	1
clu_10003	0	0	1	0	0
clu_10004	0	0	1	0	1
clu_10005	0	0	1	0	0
clu_10006	0	0	1	0	0
clu_10007	0	0	0	0	1
clu_10008	1	0	0	0	0
clu_10009	0	0	1	0	0
clu_10010	0	0	1	0	1
clu_10011	0	0	1	0	0
clu_10012	0	0	0	0	1
clu_10013	0	1	0	0	0
clu_10014	0	0	0	0	1
clu_10015	0	1	0	0	0
clu_10016	0	0	0	0	1
clu_10017	0	0	0	1	0
clu_10018	0	0	0	1	0
clu_10019	0	0	0	1	0
clu_10020	0	0	0	1	0
clu_10021	0	0	0	1	0
clu_10022	1	0	0	1	0
clu_10023	0	0	0	1	0
clu_10024	0	0	0	1	0
clu_10025	0	0	1	0	0
clu_10026	0	0	0	0	1
clu_10027	0	0	0	0	1
clu_10028	0	0	1	0	0
clu_10029	0	0	1	0	0
clu_10030	0	0	0	0	1
clu_10031	0	0	0	0	1
clu_10032	0	0	0	0	1
clu_10033	0	0	0	0	1
clu_10034	0	0	0	0	1
clu_10035	0	0	0	0	1
clu_10036	0	0	0	0	1
clu_10037	0	0	0	0	1
clu_10038	0	0	0	1	0
clu_10039	0	0	0	1	0
clu_10040	0	0	0	0	1
clu_10041	1	0	0	0	0
clu_10042	0	0	0	0	1
clu_10043	0	0	0	0	1
clu_10044	0	0	1	0	0
clu_10045	0	1	0	0	0
clu_10046	0	1	0	0	0
clu_10047	1	0	0	0	1
clu_10048	0	0	0	0	1
clu_10049	0	1	0	1	1
clu_10050	1	0	0	0	0
clu_10051	0	0	0	0	1
clu_10052	0	0	0	0	1
clu_10053	0	0	0	0	1
clu_10054	0	0	0	0	1
clu_10055	0	0	0	0	1
clu_10056	0	1	0	0	0
clu_10057	0	0	1	0	0
clu_10058	0	0	0	1	0
clu_10059	0	0	0	1	0
clu_10060	0	0	0	1	0
clu_10061	0	0	0	1	0
clu_10062	0	0	0	1	0
clu_10063	0	0	0	1	0
clu_10064	1	0	0	1	0
clu_10065	0	0	0	1	0
clu_10066	0	0	0	1	0
clu_10067	0	0	0	1	0
clu_10068	0	0	0	1	0
clu_10069	1	0	0	0	1
clu_10070	0	0	0	0	1
clu_10071	0	1	0	0	0
clu_10072	0	1	0	0	0
clu_10073	0	0	1	0	0
clu_10074	0	0	0	0	1
clu_10075	0	0	1	0	0
clu_10076	1	0	0	1	0
clu_10077	0	0	0	1	0
clu_10078	0	0	0	1	0
clu_10079	0	0	0	1	0
clu_10080	0	0	0	1	0
clu_10081	1	0	0	0	0
clu_10082	0	0	0	0	1
clu_10083	0	0	0	1	0
clu_10084	0	0	0	1	0
clu_10085	1	0	0	0	0
clu_10086	1	0	0	0	0
clu_10087	0	0	0	1	0
clu_10088	0	0	0	1	0
clu_10089	0	0	0	1	0
clu_10090	0	1	0	0	0
clu_10091	0	0	0	1	0
clu_10092	0	0	1	0	0
clu_10093	0	0	1	0	0
clu_10094	1	0	1	0	1
clu_10095	0	0	0	0	1
clu_10096	0	0	0	0	1
clu_10097	0	0	0	0	1
clu_10098	0	0	0	0	1
clu_10099	0	0	1	0	0
clu_10100	0	0	0	0	1
clu_10101	0	0	0	0	1
clu_10102	0	0	0	0	1
clu_10103	0	1	0	0	0
clu_10104	0	0	0	0	1
clu_10105	0	0	1	0	0
clu_10106	0	0	1	0	0
clu_10107	0	0	0	1	0
clu_10108	0	0	0	0	1
clu_10109	0	0	0	1	0
clu_10110	0	0	1	0	0
clu_10111	0	0	1	0	0
clu_10112	0	0	0	1	0
clu_10113	0	0	0	0	1
clu_10114	0	0	0	0	1
clu_10115	0	0	0	0	1
clu_10116	0	0	0	0	1
clu_10117	0	0	0	0	1
clu_10118	1	0	0	0	0
clu_10119	0	0	0	0	1
clu_10120	0	0	0	0	1
clu_10121	0	0	0	0	1
clu_10122	0	0	0	0	1
clu_10123	0	0	0	0	1
clu_10124	0	0	0	0	1
clu_10125	0	0	0	0	1
clu_10126	0	0	0	0	1
clu_10127	0	0	0	0	1
clu_10128	0	0	0	0	1
clu_10129	0	0	0	0	1
clu_10130	0	0	0	0	1
clu_10131	0	0	0	0	1
clu_10132	1	0	0	0	1
clu_10133	0	0	0	0	1
clu_10134	0	0	0	0	1
clu_10135	0	0	0	0	1
clu_10136	0	0	0	0	1
clu_10137	0	0	0	0	1
clu_10138	0	0	0	0	1
clu_10139	0	1	0	0	0
clu_10140	0	1	0	0	0
clu_10141	0	0	0	0	1
clu_10142	0	1	0	0	0
clu_10143	0	0	0	0	1
clu_10144	0	0	0	0	1
clu_10145	0	0	0	0	1
clu_10146	0	0	1	0	0
clu_10147	0	0	0	0	1
clu_10148	0	0	0	0	1
clu_10149	0	0	0	0	1
clu_10150	0	0	0	0	1
clu_10151	0	1	0	0	0
clu_10152	0	0	0	0	1
clu_10153	0	0	0	0	1
clu_10154	0	0	0	0	1
clu_10155	0	0	0	1	0
clu_10156	0	0	0	1	0
clu_10157	0	0	0	1	0
clu_10158	0	0	0	1	0
clu_10159	0	0	0	1	0
clu_10160	0	0	0	0	1
clu_10161	0	0	0	0	1
clu_10162	1	0	0	0	0
clu_10163	0	0	0	1	0
clu_10164	0	0	0	0	1
clu_10165	0	0	0	1	1
clu_10166	1	0	0	0	1
clu_10167	0	0	0	0	1
clu_10168	0	1	0	0	0
clu_10169	0	0	0	1	0
clu_10170	0	0	0	1	0
clu_10171	0	0	0	1	0
clu_10172	0	0	0	0	1
clu_10173	0	0	1	0	0
clu_10174	0	0	0	0	1
clu_10175	0	0	1	0	1
clu_10176	0	0	0	0	1
clu_10177	0	0	0	0	1
clu_10178	0	0	0	0	1
clu_10179	0	0	0	0	1
clu_10180	0	0	0	0	1
clu_10181	0	0	0	0	1
clu_10182	0	0	0	0	1
clu_10183	0	0	0	0	1
clu_10184	1	0	0	0	0
clu_10185	0	0	0	0	1
clu_10186	0	0	0	0	1
clu_10187	0	0	0	0	1
clu_10188	0	0	0	0	1
clu_10189	0	0	0	0	1
clu_10190	0	0	0	0	1
clu_10191	0	0	0	0	1
clu_10192	0	0	0	0	1
clu_10193	0	0	0	0	1
clu_10194	0	0	0	0	1
clu_10195	0	0	0	0	1
clu_10196	0	0	0	1	0
clu_10197	0	0	0	1	0
clu_10198	0	0	0	1	0
clu_10199	0	0	0	0	1
clu_10200	0	0	0	0	1
clu_10201	0	0	0	1	0
clu_10202	0	0	0	1	0
clu_10203	0	1	0	0	0
clu_10204	0	1	0	0	0
clu_10205	0	1	0	0	0
clu_10206	0	1	0	0	0
clu_10207	0	1	0	0	0
clu_10208	0	1	0	0	0
clu_10209	0	0	0	1	0
clu_10210	0	0	0	1	0
clu_10211	0	0	0	1	0
clu_10212	0	0	0	1	0
clu_10213	0	0	0	1	0
clu_10214	0	0	0	0	1
clu_10215	0	0	0	0	1
clu_10216	0	0	0	0	1
clu_10217	0	0	0	0	1
clu_10218	0	0	1	0	0
clu_10219	0	1	0	0	0
clu_10220	0	0	0	0	1
clu_10221	0	0	1	0	0
clu_10222	0	0	1	0	0
clu_10223	0	1	0	0	0
clu_10224	0	0	1	0	0
clu_10225	0	0	1	0	0
clu_10226	1	0	0	0	1
clu_10227	1	0	0	0	0
clu_10228	0	1	0	0	0
clu_10229	1	0	0	0	0
clu_10230	0	0	0	1	0
clu_10231	1	0	0	0	0
clu_10232	1	0	0	0	0
clu_10233	0	0	0	0	1
clu_10234	0	0	0	0	1
clu_10235	1	0	1	0	1
clu_10236	0	0	0	0	1
clu_10237	0	0	0	1	0
clu_10238	0	0	0	0	1
clu_10239	1	0	0	0	1
clu_10240	1	0	0	0	1
clu_10241	1	0	0	0	0
clu_10242	1	0	0	0	0
clu_10243	1	0	0	0	0
clu_10244	1	0	0	0	1
clu_10245	0	0	0	0	1
clu_10246	1	0	0	0	0
clu_10247	1	0	0	0	0
clu_10248	1	0	0	0	0
clu_10249	0	0	0	0	1
clu_10250	0	0	0	0	1
clu_10251	0	0	0	0	1
clu_10252	0	0	0	0	1
clu_10253	0	0	0	0	1
clu_10254	0	0	0	0	1
clu_10255	0	0	0	0	1
clu_10256	0	0	0	0	1
clu_10257	0	0	0	0	1
clu_10258	0	0	0	0	1
clu_10259	0	0	0	0	1
clu_10260	0	1	0	0	0
clu_10261	0	1	0	1	0
clu_10262	0	0	0	0	1
clu_10263	0	0	0	0	1
clu_10264	0	0	0	0	1
clu_10265	0	0	0	0	1
clu_10266	0	0	1	0	0
clu_10267	0	0	0	0	1
clu_10268	0	0	0	0	1
clu_10269	0	0	0	0	1
clu_10270	0	0	0	0	1
clu_10271	0	0	0	0	1
clu_10272	0	0	1	0	0
clu_10273	0	0	1	0	0
clu_10274	0	0	0	0	1
clu_10275	0	0	0	0	1
clu_10276	0	0	0	0	1
clu_10277	0	0	0	0	1
clu_10278	0	0	0	0	1
clu_10279	0	0	0	0	1
clu_10280	0	0	0	0	1
clu_10281	0	0	1	0	0
clu_10282	0	0	1	0	0
clu_10283	0	0	0	0	1
clu_10284	0	0	0	0	1
clu_10285	0	0	0	0	1
clu_10286	0	0	0	1	1
clu_10287	1	0	0	0	0
clu_10288	0	0	0	0	1
clu_10289	0	0	0	0	1
clu_10290	1	0	0	0	0
clu_10291	0	0	0	0	1
clu_10292	0	0	0	0	1
clu_10293	0	0	0	0	1
clu_10294	1	0	0	1	0
clu_10295	1	0	0	0	1
clu_10296	1	0	0	0	1
clu_10297	0	0	0	0	1
clu_10298	1	0	0	0	1
clu_10299	0	0	0	0	1
clu_10300	0	0	0	0	1
clu_10301	1	0	0	0	0
clu_10302	0	0	0	0	1
clu_10303	0	0	0	0	1
clu_10304	0	0	0	0	1
clu_10305	0	1	0	1	0
clu_10306	0	0	0	1	0
clu_10307	1	0	0	0	0
clu_10308	0	0	1	0	0
clu_10309	0	0	0	0	1
clu_10310	0	0	0	1	0
clu_10311	0	0	0	0	1
clu_10312	0	0	0	0	1
clu_10313	0	0	1	0	0
clu_10314	0	0	1	0	1
clu_10315	0	1	0	0	0
clu_10316	0	1	0	0	0
clu_10317	0	1	0	0	0
clu_10318	0	1	0	0	0
clu_10319	0	0	0	1	0
clu_10320	0	1	0	0	0
clu_10321	0	0	0	0	1
clu_10322	0	0	0	0	1
clu_10323	0	0	0	0	1
clu_10324	1	0	0	0	1
clu_10325	1	0	0	0	0
clu_10326	1	0	0	0	1
clu_10327	1	0	0	0	0
clu_10328	1	0	0	0	0
clu_10329	1	0	0	0	0
clu_10330	0	0	0	0	1
clu_10331	0	0	0	0	1
clu_10332	0	1	0	0	0
clu_10333	0	0	0	1	0
clu_10334	0	0	0	0	1
clu_10335	0	0	0	1	0
clu_10336	0	0	0	0	1
clu_10337	0	1	0	1	0
clu_10338	0	0	0	1	0
clu_10339	0	0	1	0	0
clu_10340	0	0	0	0	1
clu_10341	0	0	0	1	0
clu_10342	0	0	0	1	0
clu_10343	0	0	0	1	0
clu_10344	0	1	0	0	0
clu_10345	0	0	0	1	0
clu_10346	0	1	0	0	0
clu_10347	0	1	0	0	0
clu_10348	0	1	0	0	0
clu_10349	0	1	0	0	0
clu_10350	0	1	0	0	0
clu_10351	0	1	0	0	0
clu_10352	0	0	0	1	0
clu_10353	0	1	0	1	0
clu_10354	0	1	0	1	0
clu_10355	0	1	0	0	0
clu_10356	0	1	0	1	0
clu_10357	0	1	0	0	0
clu_10358	0	0	0	1	0
clu_10359	0	0	0	0	1
clu_10360	0	0	0	0	1
clu_10361	0	0	0	0	1
clu_10362	0	0	0	0	1
clu_10363	0	0	0	0	1
clu_10364	0	0	0	0	1
clu_10365	0	0	0	0	1
clu_10366	0	0	0	0	1
clu_10367	0	0	0	0	1
clu_10368	0	0	0	1	0
clu_10369	0	0	0	0	1
clu_10370	0	0	0	0	1
clu_10371	0	0	0	0	1
clu_10372	1	0	0	0	1
clu_10373	0	0	0	0	1
clu_10374	0	0	0	0	1
clu_10375	0	0	0	0	1
clu_10376	0	0	0	0	1
clu_10377	0	0	0	0	1
clu_10378	0	0	0	0	1
clu_10379	1	0	0	0	1
clu_10380	1	0	0	0	0
clu_10381	1	0	0	0	1
clu_10382	1	0	0	0	1
clu_10383	0	0	0	0	1
clu_10384	0	0	0	0	1
clu_10385	1	0	0	0	1
clu_10386	1	0	0	0	0
clu_10387	1	0	0	0	1
clu_10388	1	0	0	0	1
clu_10389	1	0	0	0	0
clu_10390	1	0	0	0	0
clu_10391	1	0	0	0	1
clu_10392	0	0	0	0	1
clu_10393	0	0	0	0	1
clu_10394	0	0	0	0	1
clu_10395	0	0	0	0	1
clu_10396	0	0	0	0	1
clu_10397	1	0	0	0	1
clu_10398	1	0	0	0	0
clu_10399	0	0	0	0	1
clu_10400	0	0	0	1	1
clu_10401	0	0	0	0	1
clu_10402	0	0	0	0	1
clu_10403	0	0	0	1	0
clu_10404	0	0	0	0	1
clu_10405	0	0	0	0	1
clu_10406	0	0	0	1	1
clu_10407	0	0	0	0	1
clu_10408	0	0	0	0	1
clu_10409	0	0	0	0	1
clu_10410	0	0	0	1	1
clu_10411	0	0	0	0	1
clu_10412	0	0	0	0	1
clu_10413	0	0	0	0	1
clu_10414	0	0	0	0	1
clu_10415	1	0	0	0	1
clu_10416	1	0	0	0	1
clu_10417	1	0	0	0	1
clu_10418	1	0	0	0	1
clu_10419	1	0	0	0	1
clu_10420	1	0	0	0	0
clu_10421	1	0	0	0	0
clu_10422	0	0	0	0	1
clu_10423	0	0	0	0	1
clu_10424	0	0	0	0	1
clu_10425	1	0	0	0	1
clu_10426	1	0	0	0	1
clu_10427	0	0	0	0	1
clu_10428	1	0	0	0	1
clu_10429	1	0	0	0	1
clu_10430	1	0	0	0	1
clu_10431	0	0	0	0	1
clu_10432	0	0	0	0	1
clu_10433	0	0	0	0	1
clu_10434	0	0	0	0	1
clu_10435	0	0	0	0	1
clu_10436	0	0	0	0	1
clu_10437	0	0	0	0	1
clu_10438	1	0	0	0	1
clu_10439	0	0	0	0	1
clu_10440	0	0	0	0	1
clu_10441	0	0	0	0	1
clu_10442	0	0	0	0	1
clu_10443	1	0	0	0	1
clu_10444	0	0	0	0	1
clu_10445	0	0	0	0	1
clu_10446	0	0	0	1	0
clu_10447	0	0	0	0	1
clu_10448	0	0	0	0	1
clu_10449	0	0	0	0	1
clu_10450	0	0	0	0	1
clu_10451	0	0	0	0	1
clu_10452	0	0	0	0	1
clu_10453	1	0	0	0	0
clu_10454	1	0	0	0	1
clu_10455	0	0	0	0	1
clu_10456	0	0	0	0	1
clu_10457	1	0	0	0	1
clu_10458	1	0	0	0	1
clu_10459	1	0	0	0	1
clu_10460	1	0	0	0	0
clu_10461	1	0	0	0	0
clu_10462	1	0	0	0	0
clu_10463	1	0	0	0	0
clu_10464	0	0	0	0	1
clu_10465	1	0	0	0	0
clu_10466	0	0	0	0	1
clu_10467	1	0	0	0	0
clu_10468	0	0	0	0	1
clu_10469	1	0	0	0	0
clu_10470	1	0	0	0	1
clu_10471	1	0	0	0	1
clu_10472	1	0	0	0	1
clu_10473	1	0	0	0	0
clu_10474	1	0	0	0	0
clu_10475	0	0	0	0	1
clu_10476	0	0	0	0	1
clu_10477	1	0	0	0	0
clu_10478	0	0	0	1	1
clu_10479	0	0	0	0	1
clu_10480	0	0	0	0	1
clu_10481	0	0	0	0	1
clu_10482	0	0	0	1	1
clu_10483	1	0	0	0	1
clu_10484	0	0	0	0	1
clu_10485	0	0	0	0	1
clu_10486	1	0	0	0	1
clu_10487	0	0	0	0	1
clu_10488	0	0	0	0	1
clu_10489	1	0	0	0	0
clu_10490	0	0	0	0	1
clu_10491	0	0	0	0	1
clu_10492	0	0	0	0	1
clu_10493	0	0	0	0	1
clu_10494	1	0	0	0	1
clu_10495	0	0	0	0	1
clu_10496	0	0	0	1	0
clu_10497	0	0	0	0	1
clu_10498	0	0	0	0	1
clu_10499	1	0	0	0	1
clu_10500	1	0	0	0	0
clu_10501	0	0	0	0	1
clu_10502	0	0	0	0	1
clu_10503	0	0	0	0	1
clu_10504	1	0	0	0	1
clu_10505	0	0	0	0	1
clu_10506	0	0	0	1	1
clu_10507	1	0	0	0	1
clu_10508	1	0	0	0	1
clu_10509	1	0	0	0	1
clu_10510	0	0	0	1	1
clu_10511	1	0	0	0	0
clu_10512	0	0	0	0	1
clu_10513	1	0	0	0	1
clu_10514	0	0	0	0	1
clu_10515	0	0	0	0	1
clu_10516	1	0	0	0	1
clu_10517	0	0	0	0	1
clu_10518	1	0	0	0	0
clu_10519	0	0	0	0	1
clu_10520	0	0	0	0	1
clu_10521	0	0	0	0	1
clu_10522	1	0	0	0	1
clu_10523	1	0	0	0	0
clu_10524	0	0	0	0	1
clu_10525	0	0	0	0	1
clu_10526	1	0	0	0	1
clu_10527	1	0	0	0	0
clu_10528	1	0	0	0	0
clu_10529	1	0	0	0	1
clu_10530	0	0	0	0	1
clu_10531	1	0	0	0	1
clu_10532	1	0	0	0	1
clu_10533	0	0	0	0	1
clu_10534	1	0	0	0	0
clu_10535	1	0	0	0	0
clu_10536	1	0	0	0	0
clu_10537	1	0	0	1	0
clu_10538	0	0	0	1	0
clu_10539	0	0	0	1	0
clu_10540	0	0	0	1	0
clu_10541	0	0	0	1	0
clu_10542	0	0	0	1	0
clu_10543	0	0	0	1	0
clu_10544	0	0	0	1	0
clu_10545	0	0	0	1	0
clu_10546	0	0	0	1	0
clu_10547	0	0	0	1	0
clu_10548	0	0	0	1	0
clu_10549	0	0	0	1	0
clu_10550	1	0	0	1	0
clu_10551	0	0	0	1	0
clu_10552	0	0	0	1	0
clu_10553	0	0	0	1	0
clu_10554	1	0	0	1	0
clu_10555	0	0	0	1	0
clu_10556	0	0	0	1	0
clu_10557	0	0	0	1	0
clu_10558	0	0	0	1	0
clu_10559	0	0	0	1	0
clu_10560	0	0	0	1	0
clu_10561	0	0	0	1	0
clu_10562	0	0	0	1	0
clu_10563	0	0	0	1	0
clu_10564	0	0	0	0	1
clu_10565	0	0	0	0	1
clu_10566	0	0	0	0	1
clu_10567	0	0	0	0	1
clu_10568	0	0	0	0	1
clu_10569	0	0	0	0	1
clu_10570	1	0	0	0	1
clu_10571	1	0	0	0	0
clu_10572	0	0	0	0	1
clu_10573	1	0	0	0	1
clu_10574	1	0	0	0	1
clu_10575	1	0	0	0	1
clu_10576	1	0	0	0	0
clu_10577	1	0	0	0	0
clu_10578	1	0	0	0	0
clu_10579	1	0	0	0	0
clu_10580	0	0	0	0	1
clu_10581	1	0	0	0	0
clu_10582	0	0	0	1	0
clu_10583	0	0	0	1	0
clu_10584	0	0	0	1	0
clu_10585	0	0	0	0	1
clu_10586	0	0	0	0	1
clu_10587	0	1	0	1	1
clu_10588	0	0	0	1	0
clu_10589	0	1	0	0	0
clu_10590	0	1	0	0	0
clu_10591	0	0	0	1	0
clu_10592	0	0	0	0	1
clu_10593	1	0	0	0	0
clu_10594	0	0	0	1	0
clu_10595	0	0	0	0	1
clu_10596	0	0	0	1	0
clu_10597	0	0	0	1	0
clu_10598	0	0	0	1	0
clu_10599	0	0	0	1	0
clu_10600	0	0	0	1	0
clu_10601	0	0	0	1	0
clu_10602	0	0	0	1	0
clu_10603	1	0	0	0	1
clu_10604	1	0	0	0	1
clu_10605	1	0	0	0	0
clu_10606	0	0	0	0	1
clu_10607	0	0	0	0	1
clu_10608	0	0	0	0	1
clu_10609	1	0	0	0	0
clu_10610	0	0	0	0	1
clu_10611	0	0	0	0	1
clu_10612	0	0	0	0	1
clu_10613	1	0	0	0	0
clu_10614	1	0	0	0	0
clu_10615	1	0	0	0	0
clu_10616	0	0	0	0	1
clu_10617	0	0	0	0	1
clu_10618	0	0	0	0	1
clu_10619	1	0	0	0	0
clu_10620	0	0	0	0	1
clu_10621	0	0	0	0	1
clu_10622	1	0	0	0	0
clu_10623	1	0	0	0	0
clu_10624	0	0	0	0	1
clu_10625	1	0	0	0	1
clu_10626	0	0	0	0	1
clu_10627	0	0	0	0	1
clu_10628	1	0	0	0	1
clu_10629	0	0	0	0	1
clu_10630	0	0	0	0	1
clu_10631	0	0	0	0	1
clu_10632	0	0	0	0	1
clu_10633	0	0	0	0	1
clu_10634	1	0	0	0	1
clu_10635	0	0	0	0	1
clu_10636	0	0	0	0	1
clu_10637	0	1	0	1	0
clu_10638	0	0	0	1	0
clu_10639	0	0	0	0	1
clu_10640	0	0	0	0	1
clu_10641	0	0	0	0	1
clu_10642	0	0	0	0	1
clu_10643	0	0	0	0	1
clu_10644	0	0	0	0	1
clu_10645	0	0	0	0	1
clu_10646	0	0	0	0	1
clu_10647	0	0	0	0	1
clu_10648	0	0	0	0	1
clu_10649	0	0	0	0	1
clu_10650	0	0	0	0	1
clu_10651	0	0	1	0	0
clu_10652	0	0	0	0	1
clu_10653	0	0	0	0	1
